shift_date,role,available_minutes,headcount
2025-09-12,closing,1020.0,2
2025-09-13,cutter,1020.0,2
2025-09-13,wrapper,510.0,1
2025-09-13,fishmonger,510.0,1
2025-09-13,counter,510.0,1
2025-09-13,mid_wrapper_counter,1020.0,2
2025-09-13,closing,1530.0,3
2025-09-14,cutter,1020.0,2
2025-09-14,wrapper,510.0,1
2025-09-14,fishmonger,510.0,1
2025-09-14,counter,510.0,1
2025-09-14,mid_wrapper_counter,1020.0,2
2025-09-14,closing,1530.0,3
2025-09-15,cutter,1020.0,2
2025-09-15,wrapper,510.0,1
2025-09-15,fishmonger,510.0,1
2025-09-15,counter,510.0,1
2025-09-15,mid_wrapper_counter,510.0,1
2025-09-15,closing,1020.0,2
2025-09-16,cutter,1020.0,2
2025-09-16,wrapper,510.0,1
2025-09-16,fishmonger,510.0,1
2025-09-16,counter,510.0,1
2025-09-16,mid_wrapper_counter,510.0,1
2025-09-16,closing,1020.0,2
2025-09-17,cutter,1020.0,2
2025-09-17,wrapper,510.0,1
2025-09-17,fishmonger,510.0,1
2025-09-17,counter,510.0,1
2025-09-17,mid_wrapper_counter,510.0,1
2025-09-17,closing,1020.0,2
2025-09-18,cutter,1020.0,2
2025-09-18,wrapper,510.0,1
2025-09-18,fishmonger,510.0,1
2025-09-18,counter,510.0,1
2025-09-18,mid_wrapper_counter,510.0,1
2025-09-18,closing,1020.0,2
2025-09-19,cutter,1020.0,2
2025-09-19,wrapper,510.0,1
2025-09-19,fishmonger,510.0,1
2025-09-19,counter,510.0,1
2025-09-19,mid_wrapper_counter,510.0,1
2025-09-19,closing,1020.0,2
2025-09-20,cutter,1020.0,2
2025-09-20,wrapper,510.0,1
2025-09-20,fishmonger,510.0,1
2025-09-20,counter,510.0,1
2025-09-20,mid_wrapper_counter,1020.0,2
2025-09-20,closing,1530.0,3
2025-09-21,cutter,1020.0,2
2025-09-21,wrapper,510.0,1
2025-09-21,fishmonger,510.0,1
2025-09-21,counter,510.0,1
2025-09-21,mid_wrapper_counter,1020.0,2
2025-09-21,closing,1530.0,3
2025-09-22,cutter,1020.0,2
2025-09-22,wrapper,510.0,1
2025-09-22,fishmonger,510.0,1
2025-09-22,counter,510.0,1
2025-09-22,mid_wrapper_counter,510.0,1
2025-09-22,closing,1020.0,2
2025-09-23,cutter,1020.0,2
2025-09-23,wrapper,510.0,1
2025-09-23,fishmonger,510.0,1
2025-09-23,counter,510.0,1
2025-09-23,mid_wrapper_counter,510.0,1
2025-09-23,closing,1020.0,2
2025-09-24,cutter,1020.0,2
2025-09-24,wrapper,510.0,1
2025-09-24,fishmonger,510.0,1
2025-09-24,counter,510.0,1
2025-09-24,mid_wrapper_counter,510.0,1
2025-09-24,closing,1020.0,2
2025-09-25,cutter,1020.0,2
2025-09-25,wrapper,510.0,1
2025-09-25,fishmonger,510.0,1
2025-09-25,counter,510.0,1
2025-09-25,mid_wrapper_counter,510.0,1
2025-09-25,closing,1020.0,2
2025-09-26,cutter,1020.0,2
2025-09-26,wrapper,510.0,1
2025-09-26,fishmonger,510.0,1
2025-09-26,counter,510.0,1
2025-09-26,mid_wrapper_counter,510.0,1
2025-09-26,closing,1020.0,2
2025-09-27,cutter,1020.0,2
2025-09-27,wrapper,510.0,1
2025-09-27,fishmonger,510.0,1
2025-09-27,counter,510.0,1
2025-09-27,mid_wrapper_counter,1020.0,2
2025-09-27,closing,1530.0,3
2025-09-28,cutter,1020.0,2
2025-09-28,wrapper,510.0,1
2025-09-28,fishmonger,510.0,1
2025-09-28,counter,510.0,1
2025-09-28,mid_wrapper_counter,1020.0,2
2025-09-28,closing,1530.0,3
2025-09-29,cutter,1020.0,2
2025-09-29,wrapper,510.0,1
2025-09-29,fishmonger,510.0,1
2025-09-29,counter,510.0,1
2025-09-29,mid_wrapper_counter,510.0,1
2025-09-29,closing,1020.0,2
2025-09-30,cutter,1020.0,2
2025-09-30,wrapper,510.0,1
2025-09-30,fishmonger,510.0,1
2025-09-30,counter,510.0,1
2025-09-30,mid_wrapper_counter,510.0,1
2025-09-30,closing,1020.0,2
2025-10-01,cutter,1020.0,2
2025-10-01,wrapper,510.0,1
2025-10-01,fishmonger,510.0,1
2025-10-01,counter,510.0,1
2025-10-01,mid_wrapper_counter,510.0,1
2025-10-01,closing,1020.0,2
2025-10-02,cutter,1020.0,2
2025-10-02,wrapper,510.0,1
2025-10-02,fishmonger,510.0,1
2025-10-02,counter,510.0,1
2025-10-02,mid_wrapper_counter,510.0,1
2025-10-02,closing,1020.0,2
2025-10-03,cutter,1020.0,2
2025-10-03,wrapper,510.0,1
2025-10-03,fishmonger,510.0,1
2025-10-03,counter,510.0,1
2025-10-03,mid_wrapper_counter,510.0,1
2025-10-03,closing,1020.0,2
2025-10-04,cutter,1020.0,2
2025-10-04,wrapper,510.0,1
2025-10-04,fishmonger,510.0,1
2025-10-04,counter,510.0,1
2025-10-04,mid_wrapper_counter,1020.0,2
2025-10-04,closing,1530.0,3
2025-10-05,cutter,1020.0,2
2025-10-05,wrapper,510.0,1
2025-10-05,fishmonger,510.0,1
2025-10-05,counter,510.0,1
2025-10-05,mid_wrapper_counter,1020.0,2
2025-10-05,closing,1530.0,3
2025-10-06,cutter,1020.0,2
2025-10-06,wrapper,510.0,1
2025-10-06,fishmonger,510.0,1
2025-10-06,counter,510.0,1
2025-10-06,mid_wrapper_counter,510.0,1
2025-10-06,closing,1020.0,2
2025-10-07,cutter,1020.0,2
2025-10-07,wrapper,510.0,1
2025-10-07,fishmonger,510.0,1
2025-10-07,counter,510.0,1
2025-10-07,mid_wrapper_counter,510.0,1
2025-10-07,closing,1020.0,2
2025-10-08,cutter,1020.0,2
2025-10-08,wrapper,510.0,1
2025-10-08,fishmonger,510.0,1
2025-10-08,counter,510.0,1
2025-10-08,mid_wrapper_counter,510.0,1
2025-10-08,closing,1020.0,2
2025-10-09,cutter,1020.0,2
2025-10-09,wrapper,510.0,1
2025-10-09,fishmonger,510.0,1
2025-10-09,counter,510.0,1
2025-10-09,mid_wrapper_counter,510.0,1
2025-10-09,closing,1020.0,2
2025-10-10,cutter,1020.0,2
2025-10-10,wrapper,510.0,1
2025-10-10,fishmonger,510.0,1
2025-10-10,counter,510.0,1
2025-10-10,mid_wrapper_counter,510.0,1
2025-10-10,closing,1020.0,2
2025-10-11,cutter,1020.0,2
2025-10-11,wrapper,510.0,1
2025-10-11,fishmonger,510.0,1
2025-10-11,counter,510.0,1
2025-10-11,mid_wrapper_counter,1020.0,2
2025-10-11,closing,1530.0,3
2025-10-12,cutter,1020.0,2
2025-10-12,wrapper,510.0,1
2025-10-12,fishmonger,510.0,1
2025-10-12,counter,510.0,1
2025-10-12,mid_wrapper_counter,1020.0,2
2025-10-12,closing,1530.0,3
2025-10-14,cutter,1020.0,2
2025-10-14,wrapper,510.0,1
2025-10-14,fishmonger,510.0,1
2025-10-14,counter,510.0,1
2025-10-14,mid_wrapper_counter,510.0,1
2025-10-14,closing,1020.0,2
2025-10-15,cutter,1020.0,2
2025-10-15,wrapper,510.0,1
2025-10-15,fishmonger,510.0,1
2025-10-15,counter,510.0,1
2025-10-15,mid_wrapper_counter,510.0,1
2025-10-15,closing,1020.0,2
2025-10-16,cutter,1020.0,2
2025-10-16,wrapper,510.0,1
2025-10-16,fishmonger,510.0,1
2025-10-16,counter,510.0,1
2025-10-16,mid_wrapper_counter,510.0,1
2025-10-16,closing,1020.0,2
2025-10-17,cutter,1020.0,2
2025-10-17,wrapper,510.0,1
2025-10-17,fishmonger,510.0,1
2025-10-17,counter,510.0,1
2025-10-17,mid_wrapper_counter,510.0,1
2025-10-17,closing,1020.0,2
2025-10-18,cutter,1020.0,2
2025-10-18,wrapper,510.0,1
2025-10-18,fishmonger,510.0,1
2025-10-18,counter,510.0,1
2025-10-18,mid_wrapper_counter,1020.0,2
2025-10-18,closing,1530.0,3
2025-10-19,cutter,1020.0,2
2025-10-19,wrapper,510.0,1
2025-10-19,fishmonger,510.0,1
2025-10-19,counter,510.0,1
2025-10-19,mid_wrapper_counter,1020.0,2
2025-10-19,closing,1530.0,3
2025-10-20,cutter,1020.0,2
2025-10-20,wrapper,510.0,1
2025-10-20,fishmonger,510.0,1
2025-10-20,counter,510.0,1
2025-10-20,mid_wrapper_counter,510.0,1
2025-10-20,closing,1020.0,2
2025-10-21,cutter,1020.0,2
2025-10-21,wrapper,510.0,1
2025-10-21,fishmonger,510.0,1
2025-10-21,counter,510.0,1
2025-10-21,mid_wrapper_counter,510.0,1
2025-10-21,closing,1020.0,2
2025-10-22,cutter,1020.0,2
2025-10-22,wrapper,510.0,1
2025-10-22,fishmonger,510.0,1
2025-10-22,counter,510.0,1
2025-10-22,mid_wrapper_counter,510.0,1
2025-10-22,closing,1020.0,2
2025-10-23,cutter,1020.0,2
2025-10-23,wrapper,510.0,1
2025-10-23,fishmonger,510.0,1
2025-10-23,counter,510.0,1
2025-10-23,mid_wrapper_counter,510.0,1
2025-10-23,closing,1020.0,2
2025-10-24,cutter,1020.0,2
2025-10-24,wrapper,510.0,1
2025-10-24,fishmonger,510.0,1
2025-10-24,counter,510.0,1
2025-10-24,mid_wrapper_counter,510.0,1
2025-10-24,closing,1020.0,2
2025-10-25,cutter,1020.0,2
2025-10-25,wrapper,510.0,1
2025-10-25,fishmonger,510.0,1
2025-10-25,counter,510.0,1
2025-10-25,mid_wrapper_counter,1020.0,2
2025-10-25,closing,1530.0,3
2025-10-26,cutter,1020.0,2
2025-10-26,wrapper,510.0,1
2025-10-26,fishmonger,510.0,1
2025-10-26,counter,510.0,1
2025-10-26,mid_wrapper_counter,1020.0,2
2025-10-26,closing,1530.0,3
2025-10-27,cutter,1020.0,2
2025-10-27,wrapper,510.0,1
2025-10-27,fishmonger,510.0,1
2025-10-27,counter,510.0,1
2025-10-27,mid_wrapper_counter,510.0,1
2025-10-27,closing,1020.0,2
2025-10-28,cutter,1020.0,2
2025-10-28,wrapper,510.0,1
2025-10-28,fishmonger,510.0,1
2025-10-28,counter,510.0,1
2025-10-28,mid_wrapper_counter,510.0,1
2025-10-28,closing,1020.0,2
2025-10-29,cutter,1020.0,2
2025-10-29,wrapper,510.0,1
2025-10-29,fishmonger,510.0,1
2025-10-29,counter,510.0,1
2025-10-29,mid_wrapper_counter,510.0,1
2025-10-29,closing,1020.0,2
2025-10-30,cutter,1020.0,2
2025-10-30,wrapper,510.0,1
2025-10-30,fishmonger,510.0,1
2025-10-30,counter,510.0,1
2025-10-30,mid_wrapper_counter,510.0,1
2025-10-30,closing,1020.0,2
2025-10-31,cutter,1020.0,2
2025-10-31,wrapper,510.0,1
2025-10-31,fishmonger,510.0,1
2025-10-31,counter,510.0,1
2025-10-31,mid_wrapper_counter,510.0,1
2025-10-31,closing,1020.0,2
2025-11-01,cutter,1020.0,2
2025-11-01,wrapper,510.0,1
2025-11-01,fishmonger,510.0,1
2025-11-01,counter,510.0,1
2025-11-01,mid_wrapper_counter,1020.0,2
2025-11-01,closing,1530.0,3
2025-11-02,cutter,1020.0,2
2025-11-02,wrapper,510.0,1
2025-11-02,fishmonger,510.0,1
2025-11-02,counter,510.0,1
2025-11-02,mid_wrapper_counter,1020.0,2
2025-11-02,closing,1530.0,3
2025-11-03,cutter,1020.0,2
2025-11-03,wrapper,510.0,1
2025-11-03,fishmonger,510.0,1
2025-11-03,counter,510.0,1
2025-11-03,mid_wrapper_counter,510.0,1
2025-11-03,closing,1020.0,2
2025-11-04,cutter,1020.0,2
2025-11-04,wrapper,510.0,1
2025-11-04,fishmonger,510.0,1
2025-11-04,counter,510.0,1
2025-11-04,mid_wrapper_counter,510.0,1
2025-11-04,closing,1020.0,2
2025-11-05,cutter,1020.0,2
2025-11-05,wrapper,510.0,1
2025-11-05,fishmonger,510.0,1
2025-11-05,counter,510.0,1
2025-11-05,mid_wrapper_counter,510.0,1
2025-11-05,closing,1020.0,2
2025-11-06,cutter,1020.0,2
2025-11-06,wrapper,510.0,1
2025-11-06,fishmonger,510.0,1
2025-11-06,counter,510.0,1
2025-11-06,mid_wrapper_counter,510.0,1
2025-11-06,closing,1020.0,2
2025-11-07,cutter,1020.0,2
2025-11-07,wrapper,510.0,1
2025-11-07,fishmonger,510.0,1
2025-11-07,counter,510.0,1
2025-11-07,mid_wrapper_counter,510.0,1
2025-11-07,closing,1020.0,2
2025-11-08,cutter,1020.0,2
2025-11-08,wrapper,510.0,1
2025-11-08,fishmonger,510.0,1
2025-11-08,counter,510.0,1
2025-11-08,mid_wrapper_counter,1020.0,2
2025-11-08,closing,1530.0,3
2025-11-09,cutter,1020.0,2
2025-11-09,wrapper,510.0,1
2025-11-09,fishmonger,510.0,1
2025-11-09,counter,510.0,1
2025-11-09,mid_wrapper_counter,1020.0,2
2025-11-09,closing,1530.0,3
2025-11-10,cutter,1020.0,2
2025-11-10,wrapper,510.0,1
2025-11-10,fishmonger,510.0,1
2025-11-10,counter,510.0,1
2025-11-10,mid_wrapper_counter,510.0,1
2025-11-10,closing,1020.0,2
2025-11-11,cutter,1020.0,2
2025-11-11,wrapper,510.0,1
2025-11-11,fishmonger,510.0,1
2025-11-11,counter,510.0,1
2025-11-11,mid_wrapper_counter,510.0,1
2025-11-11,closing,1020.0,2
2025-11-12,cutter,1020.0,2
2025-11-12,wrapper,510.0,1
2025-11-12,fishmonger,510.0,1
2025-11-12,counter,510.0,1
2025-11-12,mid_wrapper_counter,510.0,1
2025-11-12,closing,1020.0,2
2025-11-13,cutter,1020.0,2
2025-11-13,wrapper,510.0,1
2025-11-13,fishmonger,510.0,1
2025-11-13,counter,510.0,1
2025-11-13,mid_wrapper_counter,510.0,1
2025-11-13,closing,1020.0,2
2025-11-14,cutter,1020.0,2
2025-11-14,wrapper,510.0,1
2025-11-14,fishmonger,510.0,1
2025-11-14,counter,510.0,1
2025-11-14,mid_wrapper_counter,510.0,1
2025-11-14,closing,1020.0,2
2025-11-15,cutter,1020.0,2
2025-11-15,wrapper,510.0,1
2025-11-15,fishmonger,510.0,1
2025-11-15,counter,510.0,1
2025-11-15,mid_wrapper_counter,1020.0,2
2025-11-15,closing,1530.0,3
2025-11-16,cutter,1020.0,2
2025-11-16,wrapper,510.0,1
2025-11-16,fishmonger,510.0,1
2025-11-16,counter,510.0,1
2025-11-16,mid_wrapper_counter,1020.0,2
2025-11-16,closing,1530.0,3
2025-11-17,cutter,1020.0,2
2025-11-17,wrapper,510.0,1
2025-11-17,fishmonger,510.0,1
2025-11-17,counter,510.0,1
2025-11-17,mid_wrapper_counter,510.0,1
2025-11-17,closing,1020.0,2
2025-11-18,cutter,1020.0,2
2025-11-18,wrapper,510.0,1
2025-11-18,fishmonger,510.0,1
2025-11-18,counter,510.0,1
2025-11-18,mid_wrapper_counter,510.0,1
2025-11-18,closing,1020.0,2
2025-11-19,cutter,1020.0,2
2025-11-19,wrapper,510.0,1
2025-11-19,fishmonger,510.0,1
2025-11-19,counter,510.0,1
2025-11-19,mid_wrapper_counter,510.0,1
2025-11-19,closing,1020.0,2
2025-11-20,cutter,1020.0,2
2025-11-20,wrapper,510.0,1
2025-11-20,fishmonger,510.0,1
2025-11-20,counter,510.0,1
2025-11-20,mid_wrapper_counter,510.0,1
2025-11-20,closing,1020.0,2
2025-11-21,cutter,1020.0,2
2025-11-21,wrapper,510.0,1
2025-11-21,fishmonger,510.0,1
2025-11-21,counter,510.0,1
2025-11-21,mid_wrapper_counter,510.0,1
2025-11-21,closing,1020.0,2
2025-11-22,cutter,1020.0,2
2025-11-22,wrapper,510.0,1
2025-11-22,fishmonger,510.0,1
2025-11-22,counter,510.0,1
2025-11-22,mid_wrapper_counter,1020.0,2
2025-11-22,closing,1530.0,3
2025-11-23,cutter,1020.0,2
2025-11-23,wrapper,510.0,1
2025-11-23,fishmonger,510.0,1
2025-11-23,counter,510.0,1
2025-11-23,mid_wrapper_counter,1020.0,2
2025-11-23,closing,1530.0,3
2025-11-24,cutter,1020.0,2
2025-11-24,wrapper,510.0,1
2025-11-24,fishmonger,510.0,1
2025-11-24,counter,510.0,1
2025-11-24,mid_wrapper_counter,510.0,1
2025-11-24,closing,1020.0,2
2025-11-25,cutter,1020.0,2
2025-11-25,wrapper,510.0,1
2025-11-25,fishmonger,510.0,1
2025-11-25,counter,510.0,1
2025-11-25,mid_wrapper_counter,510.0,1
2025-11-25,closing,1020.0,2
2025-11-26,cutter,1020.0,2
2025-11-26,wrapper,510.0,1
2025-11-26,fishmonger,510.0,1
2025-11-26,counter,510.0,1
2025-11-26,mid_wrapper_counter,510.0,1
2025-11-26,closing,1020.0,2
2025-11-27,cutter,1020.0,2
2025-11-27,wrapper,510.0,1
2025-11-27,fishmonger,510.0,1
2025-11-27,counter,510.0,1
2025-11-27,mid_wrapper_counter,510.0,1
2025-11-27,closing,1020.0,2
2025-11-28,cutter,1020.0,2
2025-11-28,wrapper,510.0,1
2025-11-28,fishmonger,510.0,1
2025-11-28,counter,510.0,1
2025-11-28,mid_wrapper_counter,510.0,1
2025-11-28,closing,1020.0,2
2025-11-29,cutter,1020.0,2
2025-11-29,wrapper,510.0,1
2025-11-29,fishmonger,510.0,1
2025-11-29,counter,510.0,1
2025-11-29,mid_wrapper_counter,1020.0,2
2025-11-29,closing,1530.0,3
2025-11-30,cutter,1020.0,2
2025-11-30,wrapper,510.0,1
2025-11-30,fishmonger,510.0,1
2025-11-30,counter,510.0,1
2025-11-30,mid_wrapper_counter,1020.0,2
2025-11-30,closing,1530.0,3
2025-12-01,cutter,1020.0,2
2025-12-01,wrapper,510.0,1
2025-12-01,fishmonger,510.0,1
2025-12-01,counter,510.0,1
2025-12-01,mid_wrapper_counter,510.0,1
2025-12-01,closing,1020.0,2
2025-12-02,cutter,1020.0,2
2025-12-02,wrapper,510.0,1
2025-12-02,fishmonger,510.0,1
2025-12-02,counter,510.0,1
2025-12-02,mid_wrapper_counter,510.0,1
2025-12-02,closing,1020.0,2
2025-12-03,cutter,1020.0,2
2025-12-03,wrapper,510.0,1
2025-12-03,fishmonger,510.0,1
2025-12-03,counter,510.0,1
2025-12-03,mid_wrapper_counter,510.0,1
2025-12-03,closing,1020.0,2
2025-12-04,cutter,1020.0,2
2025-12-04,wrapper,510.0,1
2025-12-04,fishmonger,510.0,1
2025-12-04,counter,510.0,1
2025-12-04,mid_wrapper_counter,510.0,1
2025-12-04,closing,1020.0,2
2025-12-05,cutter,1020.0,2
2025-12-05,wrapper,510.0,1
2025-12-05,fishmonger,510.0,1
2025-12-05,counter,510.0,1
2025-12-05,mid_wrapper_counter,510.0,1
2025-12-05,closing,1020.0,2
2025-12-06,cutter,1020.0,2
2025-12-06,wrapper,510.0,1
2025-12-06,fishmonger,510.0,1
2025-12-06,counter,510.0,1
2025-12-06,mid_wrapper_counter,1020.0,2
2025-12-06,closing,1530.0,3
2025-12-07,cutter,1020.0,2
2025-12-07,wrapper,510.0,1
2025-12-07,fishmonger,510.0,1
2025-12-07,counter,510.0,1
2025-12-07,mid_wrapper_counter,1020.0,2
2025-12-07,closing,1530.0,3
2025-12-08,cutter,1020.0,2
2025-12-08,wrapper,510.0,1
2025-12-08,fishmonger,510.0,1
2025-12-08,counter,510.0,1
2025-12-08,mid_wrapper_counter,510.0,1
2025-12-08,closing,1020.0,2
2025-12-09,cutter,1020.0,2
2025-12-09,wrapper,510.0,1
2025-12-09,fishmonger,510.0,1
2025-12-09,counter,510.0,1
2025-12-09,mid_wrapper_counter,510.0,1
2025-12-09,closing,1020.0,2
2025-12-10,cutter,1020.0,2
2025-12-10,wrapper,510.0,1
2025-12-10,fishmonger,510.0,1
2025-12-10,counter,510.0,1
2025-12-10,mid_wrapper_counter,510.0,1
2025-12-10,closing,1020.0,2
2025-12-11,cutter,1020.0,2
2025-12-11,wrapper,510.0,1
2025-12-11,fishmonger,510.0,1
2025-12-11,counter,510.0,1
2025-12-11,mid_wrapper_counter,510.0,1
2025-12-11,closing,1020.0,2
2025-12-12,cutter,1020.0,2
2025-12-12,wrapper,510.0,1
2025-12-12,fishmonger,510.0,1
2025-12-12,counter,510.0,1
2025-12-12,mid_wrapper_counter,510.0,1
2025-12-12,closing,1020.0,2
2025-12-13,cutter,1020.0,2
2025-12-13,wrapper,510.0,1
2025-12-13,fishmonger,510.0,1
2025-12-13,counter,510.0,1
2025-12-13,mid_wrapper_counter,1020.0,2
2025-12-13,closing,1530.0,3
2025-12-14,cutter,1020.0,2
2025-12-14,wrapper,510.0,1
2025-12-14,fishmonger,510.0,1
2025-12-14,counter,510.0,1
2025-12-14,mid_wrapper_counter,1020.0,2
2025-12-14,closing,1530.0,3
2025-12-15,cutter,1020.0,2
2025-12-15,wrapper,510.0,1
2025-12-15,fishmonger,510.0,1
2025-12-15,counter,510.0,1
2025-12-15,mid_wrapper_counter,510.0,1
2025-12-15,closing,1020.0,2
2025-12-16,cutter,1020.0,2
2025-12-16,wrapper,510.0,1
2025-12-16,fishmonger,510.0,1
2025-12-16,counter,510.0,1
2025-12-16,mid_wrapper_counter,510.0,1
2025-12-16,closing,1020.0,2
2025-12-17,cutter,1020.0,2
2025-12-17,wrapper,510.0,1
2025-12-17,fishmonger,510.0,1
2025-12-17,counter,510.0,1
2025-12-17,mid_wrapper_counter,510.0,1
2025-12-17,closing,1020.0,2
2025-12-18,cutter,1020.0,2
2025-12-18,wrapper,510.0,1
2025-12-18,fishmonger,510.0,1
2025-12-18,counter,510.0,1
2025-12-18,mid_wrapper_counter,510.0,1
2025-12-18,closing,1020.0,2
2025-12-19,cutter,1020.0,2
2025-12-19,wrapper,510.0,1
2025-12-19,fishmonger,510.0,1
2025-12-19,counter,510.0,1
2025-12-19,mid_wrapper_counter,510.0,1
2025-12-19,closing,1020.0,2
2025-12-20,cutter,1020.0,2
2025-12-20,wrapper,510.0,1
2025-12-20,fishmonger,510.0,1
2025-12-20,counter,510.0,1
2025-12-20,mid_wrapper_counter,1020.0,2
2025-12-20,closing,1530.0,3
2025-12-21,cutter,1020.0,2
2025-12-21,wrapper,510.0,1
2025-12-21,fishmonger,510.0,1
2025-12-21,counter,510.0,1
2025-12-21,mid_wrapper_counter,1020.0,2
2025-12-21,closing,1530.0,3
2025-12-22,cutter,1020.0,2
2025-12-22,wrapper,510.0,1
2025-12-22,fishmonger,510.0,1
2025-12-22,counter,510.0,1
2025-12-22,mid_wrapper_counter,510.0,1
2025-12-22,closing,1020.0,2
2025-12-23,cutter,1020.0,2
2025-12-23,wrapper,510.0,1
2025-12-23,fishmonger,510.0,1
2025-12-23,counter,510.0,1
2025-12-23,mid_wrapper_counter,510.0,1
2025-12-23,closing,1020.0,2
2025-12-24,cutter,1020.0,2
2025-12-24,wrapper,510.0,1
2025-12-24,fishmonger,510.0,1
2025-12-24,counter,510.0,1
2025-12-24,mid_wrapper_counter,510.0,1
2025-12-24,closing,1020.0,2
2025-12-27,cutter,1020.0,2
2025-12-27,wrapper,510.0,1
2025-12-27,fishmonger,510.0,1
2025-12-27,counter,510.0,1
2025-12-27,mid_wrapper_counter,1020.0,2
2025-12-27,closing,1530.0,3
2025-12-28,cutter,1020.0,2
2025-12-28,wrapper,510.0,1
2025-12-28,fishmonger,510.0,1
2025-12-28,counter,510.0,1
2025-12-28,mid_wrapper_counter,1020.0,2
2025-12-28,closing,1530.0,3
2025-12-29,cutter,1020.0,2
2025-12-29,wrapper,510.0,1
2025-12-29,fishmonger,510.0,1
2025-12-29,counter,510.0,1
2025-12-29,mid_wrapper_counter,510.0,1
2025-12-29,closing,1020.0,2
2025-12-30,cutter,1020.0,2
2025-12-30,wrapper,510.0,1
2025-12-30,fishmonger,510.0,1
2025-12-30,counter,510.0,1
2025-12-30,mid_wrapper_counter,510.0,1
2025-12-30,closing,1020.0,2
2025-12-31,cutter,1020.0,2
2025-12-31,wrapper,510.0,1
2025-12-31,fishmonger,510.0,1
2025-12-31,counter,510.0,1
2025-12-31,mid_wrapper_counter,510.0,1
2025-12-31,closing,1020.0,2
